,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
11593,2008,Canada,VFR,Air,8-14 nights,65+,1.62,17.98,0.71
11594,2008,Canada,Study,Air,4-7 nights,45-54,0.65,4.15,0.23
11868,2009,Canada,Holiday,Air,4-7 nights,35-44,0.199439253,0.198555135,0.047669525
11869,2009,Canada,Holiday,Air,4-7 nights,45-54,0.224868355,0.447743017,0.057230446
11870,2009,Canada,Holiday,Air,8-14 nights,16-24,0.278824561,0.832765578,0.02083069
11871,2009,Canada,Holiday,Air,8-14 nights,25-34,0.199833792,1.193687547,0.093732389
11872,2009,Canada,Holiday,Air,8-14 nights,45-54,0.199833792,1.392635472,0.048647152
11873,2009,Canada,Holiday,Air,15+ nights,55-64,0.654897176,2.60797601,0.148026196
11874,2009,Canada,Business,Air,4-7 nights,35-44,0.1957834,0.386744089,0.059686428
11875,2009,Canada,Business,Air,4-7 nights,45-54,0.102502404,0.717516825,0.086102019
11876,2009,Canada,Business,Air,8-14 nights,25-34,0.075143713,0.667963886,0.150114383
11877,2009,Canada,Business,Air,8-14 nights,55-64,0.43715871,4.130600234,0.61483667
11878,2009,Canada,Business,Air,15+ nights,35-44,0.095705122,4.402435589,0.097140698
11879,2009,Canada,VFR,Air,1-3 nights,35-44,0.11747563,0.352896065,0.048917889
11880,2009,Canada,VFR,Air,4-7 nights,35-44,0.33731925,2.364378198,0.149262786
11881,2009,Canada,VFR,Air,4-7 nights,45-54,0.33731925,2.364378198,0.06430823
11882,2009,Canada,VFR,Air,8-14 nights,0-15,0.33731925,4.728756396,0.061600515
11883,2009,Canada,VFR,Air,8-14 nights,25-34,0.975489692,7.900078221,0.381043524
11884,2009,Canada,VFR,Air,8-14 nights,35-44,0.664931446,8.337288101,0.230333695
11885,2009,Canada,VFR,Air,8-14 nights,45-54,0.33731925,3.039914826,0.059231264
11886,2009,Canada,VFR,Air,8-14 nights,55-64,0.652486703,6.65388269,0.127196655
11887,2009,Canada,VFR,Air,15+ nights,16-24,0.33731925,5.06652471,0.089693057
11888,2009,Canada,VFR,Air,15+ nights,25-34,0.33731925,5.742061338,0.038923402
11889,2009,Canada,VFR,Air,15+ nights,35-44,0.75746912,15.63385321,0.201113373
11890,2009,Canada,VFR,Air,15+ nights,45-54,0.897096547,15.96830278,0.610189719
11891,2009,Canada,VFR,Air,15+ nights,55-64,0.466369598,1.986922302,0.061137902
11892,2009,Canada,VFR,Air,15+ nights,65+,0.33731925,2.702146512,0.201273477
11893,2009,Canada,Other,Air,4-7 nights,16-24,0.346372751,1.352933506,0.00681883
11894,2009,Canada,Other,Air,15+ nights,45-54,0.105723963,17.8604452,0.610660336
12214,2009,Canada,Holiday,Air,1-3 nights,16-24,0.961329894,1.859301137,0.042536012
12215,2009,Canada,Holiday,Air,1-3 nights,25-34,0.860027234,0.8316862,0.139530116
12216,2009,Canada,Holiday,Air,1-3 nights,35-44,0.105912507,0.204844607,0.053632283
12217,2009,Canada,Holiday,Air,4-7 nights,16-24,0.083491119,0.484438692,0.009440825
12218,2009,Canada,Holiday,Air,4-7 nights,55-64,0.761481769,2.209164505,0.085035527
12219,2009,Canada,Holiday,Air,8-14 nights,0-15,0.105912507,1.024223033,0.118511724
12220,2009,Canada,Holiday,Air,8-14 nights,25-34,0.204362599,1.398162347,0.204596376
12221,2009,Canada,Holiday,Air,8-14 nights,35-44,0.393687744,1.903571486,0.245063699
12222,2009,Canada,Holiday,Air,8-14 nights,45-54,2.021388005,11.44223111,1.251756944
12223,2009,Canada,Holiday,Air,8-14 nights,55-64,0.22153766,1.713897489,0.221098305
12224,2009,Canada,Holiday,Air,15+ nights,16-24,0.239499252,1.15803439,0.080108915
12225,2009,Canada,Holiday,Air,15+ nights,25-34,0.22153766,3.213557792,0.276100592
12226,2009,Canada,Holiday,Air,15+ nights,45-54,0.205928495,1.441499463,0.060656958
12227,2009,Canada,Holiday,Air,15+ nights,55-64,0.824749641,8.541675578,0.48028527
12228,2009,Canada,Holiday,Air,15+ nights,65+,0.239499252,1.15803439,0.059626324
12229,2009,Canada,Business,Air,1-3 nights,16-24,0.105363721,0.208605379,0.022046162
12230,2009,Canada,Business,Air,1-3 nights,45-54,0.213394775,0.633737552,0.045713538
12231,2009,Canada,Business,Air,4-7 nights,35-44,0.198957501,0.787815851,0.182769865
12232,2009,Canada,Business,Air,4-7 nights,45-54,0.230696167,1.141865071,0.324332142
12233,2009,Canada,Business,Air,8-14 nights,55-64,0.707829064,5.662632516,0.224327365
12234,2009,Canada,Business,Air,15+ nights,35-44,0.222624543,1.558371804,0.048549275
12235,2009,Canada,VFR,Air,1-3 nights,55-64,0.43977727,1.324549553,0.182473348
12236,2009,Canada,VFR,Air,4-7 nights,25-34,0.687030575,3.448738343,0.182028967
12237,2009,Canada,VFR,Air,4-7 nights,45-54,0.916265491,6.439224199,0.196960145
12238,2009,Canada,VFR,Air,4-7 nights,55-64,0.10094763,0.709428033,0.026746106
12239,2009,Canada,VFR,Air,8-14 nights,25-34,1.923276096,17.23689415,0.409776713
12240,2009,Canada,VFR,Air,8-14 nights,45-54,0.19729273,1.584583926,0.060952639
12241,2009,Canada,VFR,Air,8-14 nights,55-64,1.013008011,10.25238895,0.781344064
12242,2009,Canada,VFR,Air,8-14 nights,65+,0.916265491,8.279002541,0.334374199
12243,2009,Canada,VFR,Air,15+ nights,0-15,1.027306859,23.97250893,0.068141474
12244,2009,Canada,VFR,Air,15+ nights,25-34,0.317131238,4.776589442,0.30171063
12245,2009,Canada,VFR,Air,15+ nights,35-44,0.55781552,1.120043179,0.030510069
12246,2009,Canada,VFR,Air,15+ nights,55-64,0.545237385,2.189574838,0.059485148
12247,2009,Canada,VFR,Air,15+ nights,65+,0.916265491,30.35634265,0.647701146
12248,2009,Canada,VFR,Sea,8-14 nights,65+,0.074357282,0.8179301,0.01286381
12249,2009,Canada,Study,Sea,15+ nights,25-34,0.309554038,24.14521495,0.773575541
12250,2009,Canada,Other,Air,4-7 nights,55-64,0.205928495,1.029642474,0.106053175
12251,2009,Canada,Other,Sea,15+ nights,25-34,0.309554038,42.71845722,1.220527349
12784,2009,Canada,Holiday,Air,1-3 nights,25-34,0.415085918,0.412914046,0.008442975
12785,2009,Canada,Holiday,Air,1-3 nights,45-54,0.102429854,0.305681717,0.090630273
12786,2009,Canada,Holiday,Air,1-3 nights,55-64,0.481527139,0.465372034,0.0116502
12787,2009,Canada,Holiday,Air,4-7 nights,25-34,0.934660114,3.202223,0.185781309
12788,2009,Canada,Holiday,Air,4-7 nights,35-44,0.09947245,0.593711854,0.066870066
12789,2009,Canada,Holiday,Air,4-7 nights,45-54,0.09947245,0.494759878,0.052099976
12790,2009,Canada,Holiday,Air,4-7 nights,55-64,0.09947245,0.494759878,0.047041726
12791,2009,Canada,Holiday,Air,8-14 nights,0-15,0.09947245,1.088471733,0.021750475
12792,2009,Canada,Holiday,Air,8-14 nights,16-24,0.809787016,6.083049311,0.951167226
12793,2009,Canada,Holiday,Air,8-14 nights,25-34,1.415566834,14.2859693,0.59409519
12794,2009,Canada,Holiday,Air,8-14 nights,35-44,0.514558368,2.576436253,0.215978613
12795,2009,Canada,Holiday,Air,8-14 nights,45-54,2.559764538,17.90373818,2.687913441
12796,2009,Canada,Holiday,Air,8-14 nights,55-64,1.745433325,16.28992464,2.173153462
12797,2009,Canada,Holiday,Air,8-14 nights,65+,0.198944899,2.07799149,0.125646933
12798,2009,Canada,Holiday,Air,15+ nights,0-15,1.042875822,18.79642544,0.914373407
12799,2009,Canada,Holiday,Air,15+ nights,25-34,0.543330965,2.131760308,0.101292742
12800,2009,Canada,Holiday,Air,15+ nights,35-44,1.241530017,11.10418046,1.157138026
12801,2009,Canada,Holiday,Air,15+ nights,45-54,1.243775263,10.97024154,0.43122422
12802,2009,Canada,Holiday,Air,15+ nights,55-64,2.551882698,43.02985048,2.793380273
12803,2009,Canada,Holiday,Air,15+ nights,65+,1.34505428,14.84919003,0.690973681
12804,2009,Canada,Holiday,Tunnel,8-14 nights,25-34,1.011071715,3.033215146,0.079916637
12805,2009,Canada,Holiday,Tunnel,15+ nights,16-24,0.933262215,13.99893322,0.490050756
12806,2009,Canada,Business,Air,1-3 nights,25-34,0.091499641,0.274498923,0.047122315
12807,2009,Canada,Business,Air,1-3 nights,35-44,2.021246115,2.021246115,0.232443303
12808,2009,Canada,Business,Air,4-7 nights,35-44,0.537440548,3.675880849,0.09298784
12809,2009,Canada,Business,Air,4-7 nights,45-54,0.350861962,0.701723923,0.042805159
12810,2009,Canada,Business,Air,4-7 nights,55-64,0.761918319,4.569795434,0.582438894
12811,2009,Canada,Business,Air,8-14 nights,35-44,0.817817158,8.931385562,0.963128947
12812,2009,Canada,Business,Air,15+ nights,35-44,0.381816398,0.018,0.067164976
12813,2009,Canada,VFR,Air,1-3 nights,0-15,0.073811259,0.220730715,0.004794185
12814,2009,Canada,VFR,Air,1-3 nights,25-34,0.389046792,1.163434654,0.025269348
12815,2009,Canada,VFR,Air,1-3 nights,55-64,0.79156492,1.578103333,0.056990928
12816,2009,Canada,VFR,Air,4-7 nights,25-34,2.408587186,8.673860986,0.566875598
12817,2009,Canada,VFR,Air,4-7 nights,35-44,0.357506176,1.425484314,0.043962727
12818,2009,Canada,VFR,Air,4-7 nights,55-64,0.906718465,5.939065605,0.248036445
12819,2009,Canada,VFR,Air,4-7 nights,65+,1.325275781,6.605339861,0.294342404
12820,2009,Canada,VFR,Air,8-14 nights,16-24,0.827076669,10.37887464,0.543034892
12821,2009,Canada,VFR,Air,8-14 nights,25-34,1.906792203,23.26130454,1.080907741
12822,2009,Canada,VFR,Air,8-14 nights,35-44,1.943487015,20.14878668,0.706136965
12823,2009,Canada,VFR,Air,8-14 nights,45-54,1.313207726,15.59201273,0.607939161
12824,2009,Canada,VFR,Air,8-14 nights,55-64,1.165575752,8.687291894,0.953022172
12825,2009,Canada,VFR,Air,8-14 nights,65+,2.666206958,32.25902753,1.927918419
12826,2009,Canada,VFR,Air,15+ nights,0-15,1.308611936,25.13723964,0.495420585
12827,2009,Canada,VFR,Air,15+ nights,16-24,0.871325938,18.98323894,0.451382253
12828,2009,Canada,VFR,Air,15+ nights,25-34,1.058261585,10.48191042,0.308154496
12829,2009,Canada,VFR,Air,15+ nights,45-54,0.876059754,18.33884274,1.138348438
12830,2009,Canada,VFR,Air,15+ nights,55-64,1.589756408,9.367522381,0.286427981
12831,2009,Canada,VFR,Air,15+ nights,65+,5.72133849,92.26570137,3.713574613
12832,2009,Canada,Other,Air,1-3 nights,0-15,0.091499641,0.091499641,0.010522459
13547,2009,Canada,Holiday,Air,4-7 nights,65+,0.293821501,0.293821501,0.00492448
13548,2009,Canada,Holiday,Air,8-14 nights,55-64,0.389676516,4.885389513,0.109731303
13549,2009,Canada,Holiday,Air,8-14 nights,65+,0.540107265,4.320858121,0.334056343
13550,2009,Canada,Holiday,Air,15+ nights,25-34,0.49549684,3.623703415,0.101249031
13551,2009,Canada,Holiday,Air,15+ nights,55-64,0.567971259,6.15034835,0.373267547
13552,2009,Canada,Holiday,Air,15+ nights,65+,0.533441516,6.966434226,0.281847382
13553,2009,Canada,Business,Air,1-3 nights,45-54,0.183873575,0.270833316,0.098434814
13554,2009,Canada,Business,Air,4-7 nights,25-34,0.108482733,0.764325769,0.21654006
13555,2009,Canada,Business,Air,4-7 nights,45-54,0.098666639,0.595856155,0.080440128
13556,2009,Canada,Business,Air,15+ nights,35-44,0.247087317,0.746090572,0.05242042
13557,2009,Canada,Business,Air,15+ nights,45-54,0.270053633,7.561501712,0.46314198
13558,2009,Canada,VFR,Air,4-7 nights,0-15,0.274283998,1.649687785,0.073137858
13559,2009,Canada,VFR,Air,4-7 nights,25-34,0.096972678,0.388829691,0.016100124
13560,2009,Canada,VFR,Air,4-7 nights,35-44,0.106620244,0.748148399,0.190858504
13561,2009,Canada,VFR,Air,4-7 nights,55-64,0.242845192,1.460598319,0.248022708
13562,2009,Canada,VFR,Air,8-14 nights,0-15,0.343953368,0.689571969,0.043395002
13563,2009,Canada,VFR,Air,8-14 nights,45-54,4.12665704,48.65155642,4.069216858
13564,2009,Canada,VFR,Air,8-14 nights,55-64,1.50099756,7.379428167,0.344669478
13565,2009,Canada,VFR,Air,8-14 nights,65+,0.548567996,9.348230779,0.428339457
13566,2009,Canada,VFR,Air,15+ nights,25-34,0.251637043,1.008984749,0.022819536
13567,2009,Canada,VFR,Air,15+ nights,35-44,0.498384895,4.459044521,0.123475941
13568,2009,Canada,VFR,Air,15+ nights,55-64,0.569434442,4.214027469,0.097782407
13569,2009,Canada,VFR,Air,15+ nights,65+,1.96905972,38.66695154,0.993269896
13570,2009,Canada,Study,Air,15+ nights,16-24,0.061576886,8.374456555,0.507578275
13571,2009,Canada,Other,Air,1-3 nights,16-24,0.349322435,1.047967305,0.092570445
13572,2009,Canada,Other,Air,4-7 nights,45-54,0.104975808,0.629854848,0.080306493
13573,2009,Canada,Other,Air,8-14 nights,55-64,0.293821501,2.350572004,0.107244848
13574,2009,Canada,Other,Air,15+ nights,55-64,0.349322435,5.938481395,0.318368586
13992,2010,Canada,Holiday,Air,1-3 nights,55-64,0.283453308,0.590529853,0.073496962
13993,2010,Canada,Holiday,Air,4-7 nights,16-24,0.261650465,1.090214201,0.067843676
13994,2010,Canada,Holiday,Air,4-7 nights,25-34,0.255496658,1.596859866,0.053748416
13995,2010,Canada,Holiday,Air,15+ nights,55-64,0.246994967,5.403034379,0.257382905
13996,2010,Canada,Business,Air,4-7 nights,35-44,0.203567855,1.221407131,0.043767089
13997,2010,Canada,Business,Air,4-7 nights,55-64,0.228114772,0.710677547,0.064189134
13998,2010,Canada,Business,Air,8-14 nights,45-54,0.228114772,0.473785031,0.056267494
13999,2010,Canada,Business,Air,15+ nights,35-44,0.228114772,3.790280252,0.0313461
14000,2010,Canada,VFR,Air,1-3 nights,16-24,0.219081261,0.653721036,0.025025782
14001,2010,Canada,VFR,Air,1-3 nights,35-44,0.511014475,1.524826499,0.210652145
14002,2010,Canada,VFR,Air,4-7 nights,16-24,0.221292178,1.540742553,0.069240661
14003,2010,Canada,VFR,Air,4-7 nights,25-34,0.264820071,1.317003337,0.012626318
14004,2010,Canada,VFR,Air,4-7 nights,35-44,0.213928647,1.276692092,0.037187037
14005,2010,Canada,VFR,Air,8-14 nights,45-54,0.221292178,2.861379028,0.262015453
14006,2010,Canada,VFR,Air,8-14 nights,55-64,0.428395433,4.495211805,0.177181168
14007,2010,Canada,VFR,Air,15+ nights,25-34,0.213928647,5.957896431,0.077561535
14008,2010,Canada,VFR,Air,15+ nights,65+,0.461600732,3.213886261,0.162886527
14009,2010,Canada,Other,Air,1-3 nights,16-24,2.777351198,2.777351198,0.097207292
14343,2010,Canada,Holiday,Air,1-3 nights,55-64,0.320447207,0.96134162,0.337751356
14344,2010,Canada,Holiday,Air,4-7 nights,16-24,0.994543138,4.007574565,0.473240341
14345,2010,Canada,Holiday,Air,4-7 nights,25-34,0.56083989,3.510088127,1.071738788
14346,2010,Canada,Holiday,Air,4-7 nights,35-44,0.570591623,1.200074726,0.134191813
14347,2010,Canada,Holiday,Air,4-7 nights,45-54,0.340728522,2.335162639,0.139722881
14348,2010,Canada,Holiday,Air,4-7 nights,55-64,1.521471088,7.379403068,1.528919697
14349,2010,Canada,Holiday,Air,4-7 nights,65+,1.057882387,6.257773238,1.633519735
14350,2010,Canada,Holiday,Air,8-14 nights,25-34,1.146269217,6.950094546,1.161015634
14351,2010,Canada,Holiday,Air,8-14 nights,35-44,0.220111368,0.431005757,0.035238713
14352,2010,Canada,Holiday,Air,8-14 nights,45-54,0.221105717,2.814193317,0.222849204
14353,2010,Canada,Holiday,Air,8-14 nights,55-64,2.141722513,16.37473399,2.351523565
14354,2010,Canada,Holiday,Air,15+ nights,16-24,0.935985939,3.743943756,0.758523501
14355,2010,Canada,Holiday,Air,15+ nights,35-44,0.440222735,42.88507287,0.152581095
14356,2010,Canada,Holiday,Air,15+ nights,45-54,3.471933885,50.98862604,3.482157686
14357,2010,Canada,Holiday,Air,15+ nights,55-64,1.880284075,21.42218614,1.024883784
14358,2010,Canada,Holiday,Air,15+ nights,65+,1.532003359,11.02256036,0.960037478
14359,2010,Canada,Holiday,Sea,8-14 nights,25-34,1.296748916,2.593497831,0.165567013
14360,2010,Canada,Business,Air,1-3 nights,45-54,0.109882844,0.327451807,0.045410764
14361,2010,Canada,Business,Air,4-7 nights,16-24,0.33866351,1.682033554,0.089370688
14362,2010,Canada,Business,Air,4-7 nights,35-44,0.421873007,1.760711641,0.421995298
14363,2010,Canada,Business,Air,4-7 nights,45-54,0.364282274,1.928648297,0.262441666
14364,2010,Canada,Business,Air,8-14 nights,35-44,0.541862241,5.382513585,1.085669631
14365,2010,Canada,Business,Air,8-14 nights,45-54,0.661779885,5.580775645,0.802008594
14366,2010,Canada,Business,Air,8-14 nights,55-64,0.32382724,0.643338615,0.100447165
14367,2010,Canada,Business,Air,8-14 nights,65+,0.215860126,2.787481696,0.218182188
14368,2010,Canada,Business,Air,15+ nights,25-34,0.218777365,1.08659734,0.103177296
14369,2010,Canada,Business,Air,15+ nights,35-44,0.218777365,0.217319468,0.004289175
14370,2010,Canada,VFR,Air,1-3 nights,55-64,0.533803932,1.056158496,0.150317403
14371,2010,Canada,VFR,Air,1-3 nights,65+,0.333627072,0.330049149,0.034436554
14372,2010,Canada,VFR,Air,4-7 nights,25-34,0.333627072,1.980294894,0.116348745
14373,2010,Canada,VFR,Air,4-7 nights,45-54,0.333627072,1.980294894,0.255766639
14374,2010,Canada,VFR,Air,8-14 nights,0-15,0.333627072,3.630540639,0.122032449
14375,2010,Canada,VFR,Air,8-14 nights,25-34,0.333627072,4.290638937,0.255766639
14376,2010,Canada,VFR,Air,8-14 nights,45-54,0.546277032,6.183963843,0.530310987
14377,2010,Canada,VFR,Air,8-14 nights,55-64,0.657399608,6.109205618,0.367644677
14378,2010,Canada,VFR,Air,8-14 nights,65+,1.694499289,20.4198912,2.2956892
14379,2010,Canada,VFR,Air,15+ nights,16-24,0.114379218,0.905220629,0.015228363
14380,2010,Canada,VFR,Air,15+ nights,55-64,0.719774926,12.47770287,0.207775913
14381,2010,Canada,VFR,Air,15+ nights,65+,1.732323897,28.06120111,1.045093851
14382,2010,Canada,Other,Air,1-3 nights,45-54,0.653601307,1.090216978,0.196224709
14383,2010,Canada,Other,Air,4-7 nights,16-24,0.106033819,0.589553438,0.057901038
14932,2010,Canada,Holiday,Air,1-3 nights,16-24,0.184392406,0.603518382,0.058560371
14933,2010,Canada,Holiday,Air,1-3 nights,45-54,0.2902534,0.950002582,0.092180296
14934,2010,Canada,Holiday,Air,1-3 nights,65+,0.116059799,0.116059799,0.004062093
14935,2010,Canada,Holiday,Air,4-7 nights,35-44,0.143311963,0.625415516,0.038289399
14936,2010,Canada,Holiday,Air,4-7 nights,45-54,0.460056079,3.513460126,0.42440657
14937,2010,Canada,Holiday,Air,4-7 nights,55-64,0.490516188,2.67577483,0.155780871
14938,2010,Canada,Holiday,Air,4-7 nights,65+,0.51226168,1.395544787,0.245189087
14939,2010,Canada,Holiday,Air,8-14 nights,16-24,0.341826553,3.729340277,0.271007899
14940,2010,Canada,Holiday,Air,8-14 nights,25-34,0.603368042,9.215874559,0.352457115
14941,2010,Canada,Holiday,Air,8-14 nights,35-44,0.341826553,2.610538194,0.248307993
14942,2010,Canada,Holiday,Air,8-14 nights,45-54,2.65395888,18.34405899,2.382294932
14943,2010,Canada,Holiday,Air,8-14 nights,55-64,6.192647777,39.3471547,2.069170787
14944,2010,Canada,Holiday,Air,8-14 nights,65+,1.073159003,10.69047735,1.365254815
14945,2010,Canada,Holiday,Air,15+ nights,25-34,0.683653106,10.44215278,0.757047457
14946,2010,Canada,Holiday,Air,15+ nights,35-44,0.567421135,7.506504711,0.36259009
14947,2010,Canada,Holiday,Air,15+ nights,45-54,0.618627924,10.40765098,3.073551462
14948,2010,Canada,Holiday,Air,15+ nights,55-64,1.89038919,27.19295067,1.330123502
14949,2010,Canada,Holiday,Air,15+ nights,65+,2.818256178,26.24633899,0.7763058
14950,2010,Canada,Holiday,Tunnel,8-14 nights,65+,1.335382712,8.981659196,0.396169855
14951,2010,Canada,Holiday,Tunnel,15+ nights,0-15,1.002464428,4.494987973,0.04905345
14952,2010,Canada,Business,Air,1-3 nights,45-54,0.109008521,0.105713807,0.012280497
14953,2010,Canada,Business,Air,4-7 nights,35-44,0.1324642,0.794785199,0.148359904
14954,2010,Canada,Business,Air,4-7 nights,45-54,0.804146659,4.340517013,0.918816754
14955,2010,Canada,Business,Air,4-7 nights,55-64,0.109008521,0.739996652,0.108388737
14956,2010,Canada,Business,Air,8-14 nights,16-24,0.330010479,3.840433461,0.26347718
14957,2010,Canada,Business,Air,8-14 nights,45-54,1.30823033,9.399306687,0.941453599
14958,2010,Canada,Business,Air,8-14 nights,55-64,0.138358033,1.341762493,0.022024578
14959,2010,Canada,Business,Air,8-14 nights,65+,0.227529348,1.401470885,0.190328948
14960,2010,Canada,Business,Air,15+ nights,25-34,0.444153111,39.62705556,0.876729109
14961,2010,Canada,Business,Air,15+ nights,55-64,0.54270119,2.92493005,0.424934406
14962,2010,Canada,VFR,Air,4-7 nights,16-24,0.106198688,0.325742653,0.016407649
14963,2010,Canada,VFR,Air,4-7 nights,25-34,0.717438805,2.353854603,0.068771222
14964,2010,Canada,VFR,Air,4-7 nights,45-54,0.099648115,0.713183604,0.06190272
14965,2010,Canada,VFR,Air,4-7 nights,55-64,0.4327045,3.096875001,0.159532733
14966,2010,Canada,VFR,Air,8-14 nights,16-24,0.26034478,0.532369412,0.064428866
14967,2010,Canada,VFR,Air,8-14 nights,25-34,1.298113501,10.61785715,0.299825234
14968,2010,Canada,VFR,Air,8-14 nights,35-44,2.105828568,21.20622025,1.008946197
14969,2010,Canada,VFR,Air,8-14 nights,45-54,0.574394762,3.383370979,0.157975415
14970,2010,Canada,VFR,Air,8-14 nights,55-64,0.509802246,5.841408767,0.51142007
14971,2010,Canada,VFR,Air,8-14 nights,65+,1.077298425,12.03727522,0.764196487
14972,2010,Canada,VFR,Air,15+ nights,16-24,0.827840959,44.23775342,0.696059392
14973,2010,Canada,VFR,Air,15+ nights,25-34,1.232673588,21.10189864,0.335359545
14974,2010,Canada,VFR,Air,15+ nights,35-44,0.865409,19.02366072,0.373699964
14975,2010,Canada,VFR,Air,15+ nights,45-54,0.765612011,7.076609135,0.10532467
14976,2010,Canada,VFR,Air,15+ nights,55-64,1.240419567,17.57845239,1.292545888
14977,2010,Canada,VFR,Air,15+ nights,65+,1.248326049,28.23148617,0.344143108
14978,2010,Canada,Other,Air,1-3 nights,35-44,1.858154608,3.716309217,0.529574063
14979,2010,Canada,Other,Air,4-7 nights,45-54,0.255849346,0.255849346,0.344431146
14980,2010,Canada,Other,Air,15+ nights,16-24,0.425232891,3.401863129,0.126246921
14981,2010,Canada,Other,Air,15+ nights,55-64,0.1324642,2.516819796,0.402028846
15683,2010,Canada,Holiday,Air,1-3 nights,25-34,0.256580338,0.76319527,0.074267423
15684,2010,Canada,Holiday,Air,1-3 nights,35-44,0.256580338,0.508796847,0.157818273
15685,2010,Canada,Holiday,Air,1-3 nights,55-64,0.256580338,0.254398423,0.027585043
15686,2010,Canada,Holiday,Air,4-7 nights,0-15,0.239346445,1.675425117,0.177834409
15687,2010,Canada,Holiday,Air,4-7 nights,25-34,0.256580338,1.017593694,0.086203258
15688,2010,Canada,Holiday,Air,4-7 nights,35-44,0.756240513,2.249428725,0.256307632
15689,2010,Canada,Holiday,Air,4-7 nights,45-54,0.647512925,3.210032935,0.246232051
15690,2010,Canada,Holiday,Air,8-14 nights,25-34,0.514928897,4.465271162,0.300997213
15691,2010,Canada,Holiday,Air,8-14 nights,35-44,0.514928897,5.582950026,0.548611979
15692,2010,Canada,Holiday,Air,8-14 nights,55-64,0.432191538,3.948873832,0.357997436
15693,2010,Canada,Holiday,Air,8-14 nights,65+,0.280109316,2.221818522,0.72825335
15694,2010,Canada,Holiday,Air,15+ nights,45-54,0.450905972,3.353036593,0.210233932
15695,2010,Canada,Holiday,Air,15+ nights,55-64,0.210309844,2.313408279,0.290119889
15696,2010,Canada,Business,Air,1-3 nights,25-34,0.272755582,0.271674601,0.057413469
15697,2010,Canada,Business,Air,8-14 nights,25-34,0.183313604,1.460696781,0.218058315
15698,2010,Canada,Business,Air,8-14 nights,45-54,0.249844312,2.737395458,0.066288843
15699,2010,Canada,Business,Air,15+ nights,35-44,0.870380468,0.866930987,0.213674038
15700,2010,Canada,Business,Air,15+ nights,45-54,0.219534149,3.061297319,1.904456211
15701,2010,Canada,VFR,Air,1-3 nights,45-54,0.246399497,0.488804684,0.128356751
15702,2010,Canada,VFR,Air,1-3 nights,65+,0.246399497,0.733207026,0.022004014
15703,2010,Canada,VFR,Air,4-7 nights,16-24,0.180961454,1.076968184,0.045069153
15704,2010,Canada,VFR,Air,8-14 nights,45-54,1.263200637,8.418981323,0.296468633
15705,2010,Canada,VFR,Air,8-14 nights,55-64,0.793384174,7.349181909,0.436043273
15706,2010,Canada,VFR,Air,8-14 nights,65+,0.764194272,8.587452143,0.251816661
15707,2010,Canada,VFR,Air,15+ nights,25-34,0.353076228,1.400857684,0.383455638
15708,2010,Canada,VFR,Air,15+ nights,55-64,0.817915136,17.57781655,0.596160978
15709,2010,Canada,VFR,Air,15+ nights,65+,0.246399497,9.042886656,0.367956019
15710,2010,Canada,Other,Air,4-7 nights,35-44,0.180029022,1.311961187,0.046868733
16053,2011,Canada,Holiday,Air,8-14 nights,25-34,0.652100363,5.471289221,0.25945729
16054,2011,Canada,Holiday,Air,8-14 nights,55-64,0.286319795,2.288485691,0.131329284
16055,2011,Canada,Holiday,Air,15+ nights,16-24,0.155944975,2.337057973,0.002332464
16056,2011,Canada,Holiday,Air,15+ nights,25-34,0.286319795,5.435153517,0.318330763
16057,2011,Canada,Holiday,Air,15+ nights,35-44,0.139936049,3.075807342,0.048558048
16058,2011,Canada,Business,Air,4-7 nights,55-64,0.755694013,4.415090357,0.55007184
16059,2011,Canada,Business,Air,8-14 nights,16-24,0.22877931,2.187345643,0.486163733
16060,2011,Canada,Business,Air,15+ nights,45-54,0.22877931,5.346844904,0.05187355
16061,2011,Canada,VFR,Air,1-3 nights,45-54,0.214051548,0.632664068,0.067245951
16062,2011,Canada,VFR,Air,4-7 nights,25-34,0.572692143,2.821140854,0.094241541
16063,2011,Canada,VFR,Air,4-7 nights,45-54,0.511840394,2.167269405,0.169013529
16064,2011,Canada,VFR,Air,4-7 nights,55-64,0.288944119,1.992716152,0.108064323
16065,2011,Canada,VFR,Air,8-14 nights,16-24,0.217815452,0.214596299,0.013716042
16066,2011,Canada,VFR,Air,8-14 nights,25-34,0.294024942,4.05551255,0.248666474
16067,2011,Canada,VFR,Air,8-14 nights,45-54,0.198018839,1.755830384,0.062209151
16068,2011,Canada,VFR,Air,15+ nights,0-15,0.208204346,7.179453305,0.145145701
16069,2011,Canada,VFR,Air,15+ nights,16-24,0.294024942,6.952307229,0.09735527
16070,2011,Canada,VFR,Air,15+ nights,35-44,0.445476488,0.438892671,0.015920225
16071,2011,Canada,VFR,Air,15+ nights,45-54,0.143701866,4.38891977,0.03081329
16374,2011,Canada,Holiday,Air,4-7 nights,25-34,0.3022204,2.079857666,0.292486232
16375,2011,Canada,Holiday,Air,4-7 nights,35-44,0.373636432,1.490980236,0.157585934
16376,2011,Canada,Holiday,Air,4-7 nights,45-54,0.742829639,2.190898596,0.30728082
16377,2011,Canada,Holiday,Air,4-7 nights,55-64,2.794745411,13.73801716,1.44345689
16378,2011,Canada,Holiday,Air,4-7 nights,65+,0.237049691,1.631357833,0.315712521
